ID,SENSSAvgMom,NotificationNum,NotificationNumQuad,NotificationNumCub
162,100,2,4,8
162,83,3,9,27
162,70.5,4,16,64
162,74.5,5,25,125
162,50,6,36,216
162,35,1,1,1
162,74,2,4,8
162,49.5,3,9,27
162,70.5,4,16,64
162,67.5,5,25,125
162,49,6,36,216
162,39.5,1,1,1
162,69.5,2,4,8
162,32.5,3,9,27
162,49.5,4,16,64
162,70.5,5,25,125
162,39,6,36,216
162,54.5,1,1,1
162,55,2,4,8
162,63,3,9,27
162,78,4,16,64
162,56.5,5,25,125
162,100,6,36,216
162,NA,1,1,1
162,70,2,4,8
162,89,3,9,27
162,80,4,16,64
162,100,5,25,125
162,87.5,6,36,216
162,49,1,1,1
162,50.5,2,4,8
162,82.5,3,9,27
162,50.5,4,16,64
162,50.5,5,25,125
162,70,6,36,216
162,30,1,1,1
162,53.5,2,4,8
162,86.5,3,9,27
162,64.5,4,16,64
162,74.5,5,25,125
162,84.5,6,36,216
162,85,1,1,1
162,64.5,2,4,8
162,88.5,3,9,27
162,85,4,16,64
162,74.5,5,25,125
162,90,6,36,216
162,74.5,1,1,1
162,85,2,4,8
162,88.5,3,9,27
162,88,4,16,64
162,89,5,25,125
162,85,6,36,216
162,88,1,1,1
162,49.5,2,4,8
162,74.5,3,9,27
162,79.5,4,16,64
162,85,5,25,125
162,85,6,36,216
162,25.5,1,1,1
162,49,2,4,8
162,54.5,3,9,27
162,NA,4,16,64
162,74.5,5,25,125
162,88,6,36,216
162,49,1,1,1
162,74.5,2,4,8
162,74.5,3,9,27
162,74.5,4,16,64
162,49,5,25,125
162,87.5,6,36,216
162,39.5,1,1,1
162,95,2,4,8
162,80,3,9,27
162,64.5,4,16,64
162,65.5,5,25,125
162,42,6,36,216
162,29.5,1,1,1
162,70,2,4,8
162,49,3,9,27
162,59.5,4,16,64
162,75,5,25,125
162,72.5,6,36,216
162,60,1,1,1
162,45,2,4,8
162,60,3,9,27
162,57.5,4,16,64
162,NA,5,25,125
162,65.5,6,36,216
162,87.5,1,1,1
162,70,2,4,8
162,80,3,9,27
162,70,4,16,64
162,73,5,25,125
162,95.5,6,36,216
163,36.5,1,1,1
163,31.5,2,4,8
163,21.5,3,9,27
163,NA,4,16,64
163,49.5,5,25,125
163,6.5,6,36,216
163,24,1,1,1
163,17.5,2,4,8
163,37,3,9,27
163,1.5,4,16,64
163,34,5,25,125
163,72.5,6,36,216
163,1,1,1,1
163,1,2,4,8
163,16,3,9,27
163,1,4,16,64
163,1,5,25,125
163,1,6,36,216
163,1,1,1,1
163,49,2,4,8
163,1,3,9,27
163,1,4,16,64
163,1,5,25,125
163,43,6,36,216
163,20.5,1,1,1
163,19.5,2,4,8
163,19.5,3,9,27
163,15,4,16,64
163,2,5,25,125
163,1,6,36,216
163,2.5,1,1,1
163,1,2,4,8
163,3.5,3,9,27
163,NA,4,16,64
163,14,5,25,125
163,6.5,6,36,216
163,4.5,1,1,1
163,15,2,4,8
163,23,3,9,27
163,14.5,4,16,64
163,4.5,5,25,125
163,6.5,6,36,216
163,10.5,1,1,1
163,16,2,4,8
163,21,3,9,27
163,27.5,4,16,64
163,13.5,5,25,125
163,11.5,6,36,216
163,17.5,1,1,1
163,21.5,2,4,8
163,8,3,9,27
163,1.5,4,16,64
163,1,5,25,125
163,6.5,6,36,216
163,14,1,1,1
163,8.5,2,4,8
163,41.5,3,9,27
163,50.5,4,16,64
163,NA,5,25,125
163,NA,6,36,216
163,41.5,1,1,1
163,NA,2,4,8
163,50.5,3,9,27
163,66.5,4,16,64
163,50.5,5,25,125
163,9.5,6,36,216
163,16.5,1,1,1
163,27,2,4,8
163,16,3,9,27
163,NA,4,16,64
163,14.5,5,25,125
163,31,6,36,216
163,1,1,1,1
163,5.5,2,4,8
163,1,3,9,27
163,1,4,16,64
163,26.5,5,25,125
163,NA,6,36,216
163,1.5,1,1,1
163,2,2,4,8
163,1,3,9,27
163,11,4,16,64
163,23.5,5,25,125
163,NA,6,36,216
163,13,1,1,1
163,6.5,2,4,8
163,7.5,3,9,27
163,NA,4,16,64
163,NA,5,25,125
163,1,6,36,216
163,17.5,1,1,1
163,21,2,4,8
163,24,3,9,27
163,18,4,16,64
163,46,5,25,125
163,14.5,6,36,216
163,27.5,1,1,1
163,45,2,4,8
163,1,3,9,27
163,46.5,4,16,64
163,44.5,5,25,125
163,NA,6,36,216
163,NA,1,1,1
163,49,2,4,8
163,NA,3,9,27
163,NA,4,16,64
163,16.5,5,25,125
163,11.5,6,36,216
163,19,1,1,1
163,1,2,4,8
163,1,3,9,27
163,25.5,4,16,64
163,41,5,25,125
163,43.5,6,36,216
163,12.5,1,1,1
163,24,2,4,8
163,21.5,3,9,27
163,NA,4,16,64
163,30.5,5,25,125
163,6,6,36,216
163,1.5,1,1,1
163,1,2,4,8
163,2.5,3,9,27
163,12.5,4,16,64
163,1,5,25,125
163,NA,6,36,216
164,24,1,1,1
164,39,2,4,8
164,57.5,3,9,27
164,58,4,16,64
164,59.5,5,25,125
164,39.5,6,36,216
164,58.5,1,1,1
164,31.5,2,4,8
164,38.5,3,9,27
164,43.5,4,16,64
164,48,5,25,125
164,42,6,36,216
164,62,1,1,1
164,36.5,2,4,8
164,44.5,3,9,27
164,37.5,4,16,64
164,35.5,5,25,125
164,34,6,36,216
164,39.5,1,1,1
164,36,2,4,8
164,NA,3,9,27
164,NA,4,16,64
164,33.5,5,25,125
164,39,6,36,216
164,38,1,1,1
164,34.5,2,4,8
164,39,3,9,27
164,57.5,4,16,64
164,38.5,5,25,125
164,42.5,6,36,216
164,36,1,1,1
164,NA,2,4,8
164,35.5,3,9,27
164,29.5,4,16,64
164,35.5,5,25,125
164,36.5,6,36,216
164,25.5,1,1,1
164,37,2,4,8
164,30,3,9,27
164,33.5,4,16,64
164,34,5,25,125
164,31,6,36,216
164,30.5,1,1,1
164,34.5,2,4,8
164,NA,3,9,27
164,28,4,16,64
164,31.5,5,25,125
164,35.5,6,36,216
164,37,1,1,1
164,NA,2,4,8
164,32.5,3,9,27
164,NA,4,16,64
164,35.5,5,25,125
164,51.5,6,36,216
164,38.5,1,1,1
164,29.5,2,4,8
164,NA,3,9,27
164,38.5,4,16,64
164,37.5,5,25,125
164,38.5,6,36,216
164,30.5,1,1,1
164,35.5,2,4,8
164,38.5,3,9,27
164,38.5,4,16,64
164,33,5,25,125
164,36.5,6,36,216
164,29.5,1,1,1
164,34.5,2,4,8
164,38,3,9,27
164,NA,4,16,64
164,32,5,25,125
164,28.5,6,36,216
164,33.5,1,1,1
164,38,2,4,8
164,30.5,3,9,27
164,31,4,16,64
164,32,5,25,125
164,NA,6,36,216
164,48,1,1,1
164,32,2,4,8
164,22.5,3,9,27
164,36.5,4,16,64
164,27.5,5,25,125
164,32.5,6,36,216
164,29.5,1,1,1
164,NA,2,4,8
164,NA,3,9,27
164,36,4,16,64
164,58.5,5,25,125
164,32,6,36,216
164,36,1,1,1
164,32.5,2,4,8
164,26,3,9,27
164,NA,4,16,64
164,30,5,25,125
164,44,6,36,216
164,24,1,1,1
164,NA,2,4,8
164,28.5,3,9,27
164,NA,4,16,64
164,31.5,5,25,125
164,26,6,36,216
164,32,1,1,1
164,30.5,2,4,8
164,29,3,9,27
164,33.5,4,16,64
164,32.5,5,25,125
164,27,6,36,216
164,25,1,1,1
164,29,2,4,8
164,35,3,9,27
164,33,4,16,64
164,39,5,25,125
164,27.5,6,36,216
164,31,1,1,1
164,30,2,4,8
164,NA,3,9,27
164,30.5,4,16,64
164,37,5,25,125
164,36,6,36,216
164,33,1,1,1
164,NA,2,4,8
164,30,3,9,27
164,33,4,16,64
164,26,5,25,125
164,27,6,36,216
165,29.5,1,1,1
165,81.5,2,4,8
165,60,3,9,27
165,61.5,4,16,64
165,39,5,25,125
165,NA,6,36,216
165,35,1,1,1
165,29.5,2,4,8
165,16,3,9,27
165,5.5,4,16,64
165,35.5,5,25,125
165,65.5,6,36,216
165,64,1,1,1
165,63,2,4,8
165,NA,3,9,27
165,69.5,4,16,64
165,69.5,5,25,125
165,64,6,36,216
165,59.5,1,1,1
165,64,2,4,8
165,67.5,3,9,27
165,43,4,16,64
165,62,5,25,125
165,96.5,6,36,216
165,53,1,1,1
165,61.5,2,4,8
165,60.5,3,9,27
165,56.5,4,16,64
165,44,5,25,125
165,88.5,6,36,216
165,58,1,1,1
165,59.5,2,4,8
165,63,3,9,27
165,51.5,4,16,64
165,64.5,5,25,125
165,50,6,36,216
165,29.5,1,1,1
165,29.5,2,4,8
165,34.5,3,9,27
165,44,4,16,64
165,64,5,25,125
165,NA,6,36,216
165,28,1,1,1
165,32.5,2,4,8
165,32.5,3,9,27
165,23,4,16,64
165,34,5,25,125
165,32.5,6,36,216
165,42,1,1,1
165,NA,2,4,8
165,NA,3,9,27
165,56,4,16,64
165,66,5,25,125
165,NA,6,36,216
165,72,1,1,1
165,56.5,2,4,8
165,NA,3,9,27
165,68,4,16,64
165,34.5,5,25,125
165,51.5,6,36,216
165,71,1,1,1
165,84,2,4,8
165,74.5,3,9,27
165,48,4,16,64
165,81,5,25,125
165,79,6,36,216
165,72.5,1,1,1
165,83.5,2,4,8
165,81,3,9,27
165,76.5,4,16,64
165,48.5,5,25,125
165,82.5,6,36,216
165,29,1,1,1
165,64,2,4,8
165,36,3,9,27
165,56.5,4,16,64
165,39,5,25,125
165,71.5,6,36,216
165,32.5,1,1,1
165,58.5,2,4,8
165,54.5,3,9,27
165,32,4,16,64
165,35,5,25,125
165,44,6,36,216
165,53,1,1,1
165,63,2,4,8
165,77.5,3,9,27
165,73.5,4,16,64
165,74.5,5,25,125
165,51,6,36,216
165,73.5,1,1,1
165,63.5,2,4,8
165,98,3,9,27
165,88,4,16,64
165,28.5,5,25,125
165,82,6,36,216
165,25,1,1,1
165,52,2,4,8
165,31.5,3,9,27
165,NA,4,16,64
165,NA,5,25,125
165,23.5,6,36,216
165,68,1,1,1
165,72,2,4,8
165,61.5,3,9,27
165,NA,4,16,64
165,68.5,5,25,125
165,NA,6,36,216
165,59.5,1,1,1
165,75.5,2,4,8
165,58.5,3,9,27
165,NA,4,16,64
165,98,5,25,125
165,NA,6,36,216
165,59.5,1,1,1
165,NA,2,4,8
165,NA,3,9,27
165,58.5,4,16,64
165,62.5,5,25,125
165,25,6,36,216
165,NA,1,1,1
165,NA,2,4,8
165,NA,3,9,27
165,NA,4,16,64
165,NA,5,25,125
165,80.5,6,36,216
166,11.5,1,1,1
166,72,2,4,8
166,26.5,3,9,27
166,21.5,4,16,64
166,83,5,25,125
166,23,6,36,216
166,18.5,1,1,1
166,23.5,2,4,8
166,NA,3,9,27
166,24.5,4,16,64
166,19.5,5,25,125
166,9,6,36,216
166,26.5,1,1,1
166,14.5,2,4,8
166,12,3,9,27
166,17.5,4,16,64
166,20,5,25,125
166,15,6,36,216
166,39.5,1,1,1
166,12.5,2,4,8
166,NA,3,9,27
166,23.5,4,16,64
166,24.5,5,25,125
166,19.5,6,36,216
166,14,1,1,1
166,23.5,2,4,8
166,25,3,9,27
166,17.5,4,16,64
166,11.5,5,25,125
166,21.5,6,36,216
166,16,1,1,1
166,22,2,4,8
166,24,3,9,27
166,20.5,4,16,64
166,19,5,25,125
166,30,6,36,216
166,25,1,1,1
166,18.5,2,4,8
166,23.5,3,9,27
166,22.5,4,16,64
166,18,5,25,125
166,24,6,36,216
166,6,1,1,1
166,15.5,2,4,8
166,21.5,3,9,27
166,23.5,4,16,64
166,19,5,25,125
166,18,6,36,216
166,15,1,1,1
166,19,2,4,8
166,16,3,9,27
166,20.5,4,16,64
166,16.5,5,25,125
166,12.5,6,36,216
166,20.5,1,1,1
166,27.5,2,4,8
166,23,3,9,27
166,28,4,16,64
166,15,5,25,125
166,NA,6,36,216
166,27.5,1,1,1
166,25.5,2,4,8
166,21,3,9,27
166,19.5,4,16,64
166,10.5,5,25,125
166,43.5,6,36,216
166,14.5,1,1,1
166,17.5,2,4,8
166,19.5,3,9,27
166,17.5,4,16,64
166,23,5,25,125
166,20,6,36,216
166,29.5,1,1,1
166,26.5,2,4,8
166,NA,3,9,27
166,63.5,4,16,64
166,28.5,5,25,125
166,24.5,6,36,216
166,22.5,1,1,1
166,26,2,4,8
166,19.5,3,9,27
166,24,4,16,64
166,22.5,5,25,125
166,30,6,36,216
166,27.5,1,1,1
166,25,2,4,8
166,21,3,9,27
166,19,4,16,64
166,24,5,25,125
166,20.5,6,36,216
166,22.5,1,1,1
166,27,2,4,8
166,25,3,9,27
166,28,4,16,64
166,NA,5,25,125
166,24.5,6,36,216
166,23,1,1,1
166,NA,2,4,8
166,NA,3,9,27
166,21.5,4,16,64
166,28,5,25,125
166,NA,6,36,216
166,31,1,1,1
166,30.5,2,4,8
166,NA,3,9,27
166,27.5,4,16,64
166,21.5,5,25,125
166,10,6,36,216
166,26.5,1,1,1
166,29,2,4,8
166,NA,3,9,27
166,21,4,16,64
166,26.5,5,25,125
166,NA,6,36,216
166,22.5,1,1,1
166,17.5,2,4,8
166,25,3,9,27
166,24,4,16,64
166,24.5,5,25,125
166,20,6,36,216
166,16.5,1,1,1
166,26.5,2,4,8
166,22,3,9,27
166,26,4,16,64
166,NA,5,25,125
166,74.5,6,36,216
167,16,1,1,1
167,100,2,4,8
167,81,3,9,27
167,97.5,4,16,64
167,94,5,25,125
167,95,6,36,216
167,96,1,1,1
167,93,2,4,8
167,85.5,3,9,27
167,97,4,16,64
167,20,5,25,125
167,100,6,36,216
167,82,1,1,1
167,NA,2,4,8
167,99,3,9,27
167,100,4,16,64
167,95,5,25,125
167,75,6,36,216
167,37.5,1,1,1
167,88,2,4,8
167,100,3,9,27
167,96.5,4,16,64
167,100,5,25,125
167,100,6,36,216
167,88,1,1,1
167,81.5,2,4,8
167,81,3,9,27
167,100,4,16,64
167,NA,5,25,125
167,82,6,36,216
167,NA,1,1,1
167,88.5,2,4,8
167,88.5,3,9,27
167,94.5,4,16,64
167,71,5,25,125
167,18,6,36,216
167,14,1,1,1
167,96,2,4,8
167,81,3,9,27
167,70.5,4,16,64
167,83,5,25,125
167,88.5,6,36,216
167,76.5,1,1,1
167,96.5,2,4,8
167,94,3,9,27
167,100,4,16,64
167,99.5,5,25,125
167,100,6,36,216
167,86,1,1,1
167,100,2,4,8
167,99.5,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,100,6,36,216
167,24,1,1,1
167,2.5,2,4,8
167,NA,3,9,27
167,1,4,16,64
167,NA,5,25,125
167,NA,6,36,216
167,67,1,1,1
167,29.5,2,4,8
167,100,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,100,6,36,216
167,47,1,1,1
167,31.5,2,4,8
167,30,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,NA,6,36,216
167,92,1,1,1
167,NA,2,4,8
167,NA,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,NA,6,36,216
167,13.5,1,1,1
167,14.5,2,4,8
167,1,3,9,27
167,100,4,16,64
167,100,5,25,125
167,100,6,36,216
167,23.5,1,1,1
167,85,2,4,8
167,73.5,3,9,27
167,67,4,16,64
167,28.5,5,25,125
167,27.5,6,36,216
167,74.5,1,1,1
167,90,2,4,8
167,NA,3,9,27
167,85,4,16,64
167,NA,5,25,125
167,15.5,6,36,216
167,94.5,1,1,1
167,NA,2,4,8
167,100,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,99.5,6,36,216
167,85,1,1,1
167,NA,2,4,8
167,26.5,3,9,27
167,9,4,16,64
167,24.5,5,25,125
167,49,6,36,216
167,NA,1,1,1
167,NA,2,4,8
167,NA,3,9,27
167,NA,4,16,64
167,NA,5,25,125
167,NA,6,36,216
167,100,1,1,1
167,99.5,2,4,8
167,NA,3,9,27
167,71,4,16,64
167,96,5,25,125
167,98.5,6,36,216
167,100,1,1,1
167,100,2,4,8
167,100,3,9,27
167,98,4,16,64
167,98,5,25,125
167,99.5,6,36,216
168,100,1,1,1
168,50,2,4,8
168,NA,3,9,27
168,83.5,4,16,64
168,16,5,25,125
168,100,6,36,216
168,1,1,1,1
168,80,2,4,8
168,19,3,9,27
168,64,4,16,64
168,61,5,25,125
168,7.5,6,36,216
168,6.5,1,1,1
168,76.5,2,4,8
168,76,3,9,27
168,83,4,16,64
168,74,5,25,125
168,1,6,36,216
168,1,1,1,1
168,50,2,4,8
168,50,3,9,27
168,50,4,16,64
168,50,5,25,125
168,50,6,36,216
168,12,1,1,1
168,85.5,2,4,8
168,64.5,3,9,27
168,21,4,16,64
168,18,5,25,125
168,18.5,6,36,216
168,95,1,1,1
168,81,2,4,8
168,NA,3,9,27
168,80,4,16,64
168,80,5,25,125
168,49.5,6,36,216
168,5.5,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,1,6,36,216
168,8.5,1,1,1
168,50,2,4,8
168,50,3,9,27
168,1,4,16,64
168,78,5,25,125
168,91.5,6,36,216
168,1,1,1,1
168,100,2,4,8
168,75.5,3,9,27
168,100,4,16,64
168,80,5,25,125
168,100,6,36,216
168,100,1,1,1
168,50,2,4,8
168,23.5,3,9,27
168,50,4,16,64
168,50,5,25,125
168,50,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,50,5,25,125
168,NA,6,36,216
168,75.5,1,1,1
168,50,2,4,8
168,50,3,9,27
168,50,4,16,64
168,50,5,25,125
168,91.5,6,36,216
168,1,1,1,1
168,50,2,4,8
168,1,3,9,27
168,1,4,16,64
168,38,5,25,125
168,1,6,36,216
168,1,1,1,1
168,50,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,1,6,36,216
168,1,1,1,1
168,72,2,4,8
168,1,3,9,27
168,1,4,16,64
168,NA,5,25,125
168,50,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,1,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,1,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,NA,4,16,64
168,1,5,25,125
168,1,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,1,6,36,216
168,1,1,1,1
168,1,2,4,8
168,50,3,9,27
168,1,4,16,64
168,1,5,25,125
168,50,6,36,216
168,1,1,1,1
168,1,2,4,8
168,1,3,9,27
168,1,4,16,64
168,1,5,25,125
168,50,6,36,216
169,17,1,1,1
169,12,2,4,8
169,81.5,3,9,27
169,70.5,4,16,64
169,68,5,25,125
169,17,6,36,216
169,45.5,1,1,1
169,1,2,4,8
169,35,3,9,27
169,1,4,16,64
169,77.5,5,25,125
169,80,6,36,216
169,81,1,1,1
169,46.5,2,4,8
169,9.5,3,9,27
169,81,4,16,64
169,NA,5,25,125
169,50,6,36,216
169,17,1,1,1
169,5,2,4,8
169,NA,3,9,27
169,1,4,16,64
169,NA,5,25,125
169,1,6,36,216
169,1,1,1,1
169,NA,2,4,8
169,4.5,3,9,27
169,1,4,16,64
169,8.5,5,25,125
169,9,6,36,216
169,12.5,1,1,1
169,11,2,4,8
169,9,3,9,27
169,3,4,16,64
169,19.5,5,25,125
169,10,6,36,216
169,1,1,1,1
169,18.5,2,4,8
169,1,3,9,27
169,11,4,16,64
169,10.5,5,25,125
169,17.5,6,36,216
169,15.5,1,1,1
169,7,2,4,8
169,8,3,9,27
169,8.5,4,16,64
169,11.5,5,25,125
169,15.5,6,36,216
169,12,1,1,1
169,19,2,4,8
169,16.5,3,9,27
169,10.5,4,16,64
169,10.5,5,25,125
169,11.5,6,36,216
169,13,1,1,1
169,6.5,2,4,8
169,13,3,9,27
169,10.5,4,16,64
169,14,5,25,125
169,79.5,6,36,216
169,11.5,1,1,1
169,17.5,2,4,8
169,14.5,3,9,27
169,18.5,4,16,64
169,13.5,5,25,125
169,21.5,6,36,216
169,9,1,1,1
169,82.5,2,4,8
169,87,3,9,27
169,14,4,16,64
169,NA,5,25,125
169,78.5,6,36,216
169,90.5,1,1,1
169,88,2,4,8
169,51.5,3,9,27
169,83.5,4,16,64
169,81.5,5,25,125
169,84,6,36,216
169,88.5,1,1,1
169,83.5,2,4,8
169,77,3,9,27
169,51.5,4,16,64
169,NA,5,25,125
169,50.5,6,36,216
169,51.5,1,1,1
169,84.5,2,4,8
169,87,3,9,27
169,84.5,4,16,64
169,49,5,25,125
169,92,6,36,216
169,76,1,1,1
169,NA,2,4,8
169,77.5,3,9,27
169,NA,4,16,64
169,87.5,5,25,125
169,NA,6,36,216
169,86,1,1,1
169,NA,2,4,8
169,54.5,3,9,27
169,NA,4,16,64
169,NA,5,25,125
169,73,6,36,216
169,22,1,1,1
169,27,2,4,8
169,14.5,3,9,27
169,8,4,16,64
169,23,5,25,125
169,15.5,6,36,216
169,18.5,1,1,1
169,21.5,2,4,8
169,NA,3,9,27
169,12.5,4,16,64
169,16,5,25,125
169,10.5,6,36,216
169,16,1,1,1
169,NA,2,4,8
169,NA,3,9,27
169,5.5,4,16,64
169,10,5,25,125
169,14,6,36,216
169,19.5,1,1,1
169,20,2,4,8
169,13.5,3,9,27
169,14.5,4,16,64
169,7,5,25,125
169,14.5,6,36,216
170,90,1,1,1
170,57.5,2,4,8
170,62.5,3,9,27
170,61,4,16,64
170,NA,5,25,125
170,NA,6,36,216
170,49.5,1,1,1
170,34,2,4,8
170,47.5,3,9,27
170,60.5,4,16,64
170,65,5,25,125
170,69.5,6,36,216
170,30,1,1,1
170,40,2,4,8
170,58,3,9,27
170,63.5,4,16,64
170,54.5,5,25,125
170,69.5,6,36,216
170,39.5,1,1,1
170,44,2,4,8
170,39,3,9,27
170,41,4,16,64
170,35.5,5,25,125
170,68,6,36,216
170,32.5,1,1,1
170,NA,2,4,8
170,20.5,3,9,27
170,45.5,4,16,64
170,30,5,25,125
170,28.5,6,36,216
170,46.5,1,1,1
170,54.5,2,4,8
170,62,3,9,27
170,64.5,4,16,64
170,61.5,5,25,125
170,70,6,36,216
170,63.5,1,1,1
170,63,2,4,8
170,58,3,9,27
170,67.5,4,16,64
170,62.5,5,25,125
170,59.5,6,36,216
170,30,1,1,1
170,NA,2,4,8
170,70,3,9,27
170,44.5,4,16,64
170,86,5,25,125
170,74,6,36,216
170,60.5,1,1,1
170,74.5,2,4,8
170,61.5,3,9,27
170,59.5,4,16,64
170,78.5,5,25,125
170,72,6,36,216
170,NA,1,1,1
170,67.5,2,4,8
170,68.5,3,9,27
170,76.5,4,16,64
170,70,5,25,125
170,60,6,36,216
170,45,1,1,1
170,60.5,2,4,8
170,41.5,3,9,27
170,66,4,16,64
170,70.5,5,25,125
170,64.5,6,36,216
170,43.5,1,1,1
170,48,2,4,8
170,28.5,3,9,27
170,38,4,16,64
170,47.5,5,25,125
170,44.5,6,36,216
170,63,1,1,1
170,59.5,2,4,8
170,67.5,3,9,27
170,59.5,4,16,64
170,59.5,5,25,125
170,71,6,36,216
170,60.5,1,1,1
170,61,2,4,8
170,56,3,9,27
170,59.5,4,16,64
170,61,5,25,125
170,60.5,6,36,216
170,59,1,1,1
170,65,2,4,8
170,62,3,9,27
170,65.5,4,16,64
170,NA,5,25,125
170,NA,6,36,216
170,64,1,1,1
170,65.5,2,4,8
170,62,3,9,27
170,NA,4,16,64
170,56.5,5,25,125
170,64,6,36,216
170,NA,1,1,1
170,67.5,2,4,8
170,35.5,3,9,27
170,59,4,16,64
170,62,5,25,125
170,53,6,36,216
170,49.5,1,1,1
170,59,2,4,8
170,55,3,9,27
170,44.5,4,16,64
170,63,5,25,125
170,56.5,6,36,216
170,47,1,1,1
170,65,2,4,8
170,57,3,9,27
170,65,4,16,64
170,54,5,25,125
170,NA,6,36,216
170,62.5,1,1,1
170,60,2,4,8
170,64.5,3,9,27
170,66,4,16,64
170,64.5,5,25,125
170,56,6,36,216
170,65,1,1,1
170,58.5,2,4,8
170,69,3,9,27
170,60.5,4,16,64
170,63,5,25,125
170,64.5,6,36,216
171,55.5,1,1,1
171,87.5,2,4,8
171,80,3,9,27
171,84.5,4,16,64
171,65.5,5,25,125
171,75,6,36,216
171,77,1,1,1
171,80.5,2,4,8
171,85,3,9,27
171,82.5,4,16,64
171,NA,5,25,125
171,75.5,6,36,216
171,91.5,1,1,1
171,31.5,2,4,8
171,68,3,9,27
171,31,4,16,64
171,28.5,5,25,125
171,NA,6,36,216
171,NA,1,1,1
171,90,2,4,8
171,74.5,3,9,27
171,66,4,16,64
171,33.5,5,25,125
171,81,6,36,216
171,62,1,1,1
171,43,2,4,8
171,NA,3,9,27
171,NA,4,16,64
171,NA,5,25,125
171,NA,6,36,216
171,NA,1,1,1
171,68.5,2,4,8
171,34,3,9,27
171,61.5,4,16,64
171,67,5,25,125
171,NA,6,36,216
171,NA,1,1,1
171,62,2,4,8
171,24,3,9,27
171,30.5,4,16,64
171,NA,5,25,125
171,NA,6,36,216
171,27.5,1,1,1
171,27,2,4,8
171,NA,3,9,27
171,NA,4,16,64
171,NA,5,25,125
171,67,6,36,216
171,26.5,1,1,1
171,NA,2,4,8
171,69,3,9,27
171,28,4,16,64
171,25,5,25,125
171,35,6,36,216
171,29,1,1,1
171,NA,2,4,8
171,NA,3,9,27
171,20,4,16,64
171,NA,5,25,125
171,NA,6,36,216
171,NA,1,1,1
171,20,2,4,8
171,NA,3,9,27
171,NA,4,16,64
171,NA,5,25,125
171,22.5,6,36,216
171,19.5,1,1,1
171,23.5,2,4,8
171,NA,3,9,27
171,NA,4,16,64
171,12.5,5,25,125
171,NA,6,36,216
171,9.5,1,1,1
171,NA,2,4,8
171,13.5,3,9,27
171,6.5,4,16,64
171,8.5,5,25,125
171,NA,6,36,216
171,21,1,1,1
171,13.5,2,4,8
171,5.5,3,9,27
171,22.5,4,16,64
171,NA,5,25,125
171,68.5,6,36,216
171,19.5,1,1,1
171,23.5,2,4,8
171,NA,3,9,27
171,11.5,4,16,64
171,NA,5,25,125
171,6,6,36,216
171,NA,1,1,1
171,70,2,4,8
171,37,3,9,27
171,18,4,16,64
171,44,5,25,125
171,22.5,6,36,216
171,NA,1,1,1
171,66.5,2,4,8
171,67,3,9,27
171,NA,4,16,64
171,65,5,25,125
171,27.5,6,36,216
171,NA,1,1,1
171,74,2,4,8
171,72.5,3,9,27
171,34,4,16,64
171,NA,5,25,125
171,65.5,6,36,216
171,65,1,1,1
171,NA,2,4,8
171,67.5,3,9,27
171,38.5,4,16,64
171,70,5,25,125
171,60,6,36,216
171,NA,1,1,1
171,78,2,4,8
171,71.5,3,9,27
171,70,4,16,64
171,67,5,25,125
171,73.5,6,36,216
171,NA,1,1,1
171,NA,2,4,8
171,NA,3,9,27
171,70,4,16,64
171,NA,5,25,125
171,75.5,6,36,216
172,54,1,1,1
172,82.5,2,4,8
172,34.5,3,9,27
172,59,4,16,64
172,68.5,5,25,125
172,75.5,6,36,216
172,63,1,1,1
172,65.5,2,4,8
172,77,3,9,27
172,NA,4,16,64
172,71.5,5,25,125
172,80,6,36,216
172,43.5,1,1,1
172,34.5,2,4,8
172,24,3,9,27
172,26,4,16,64
172,34,5,25,125
172,31,6,36,216
172,61.5,1,1,1
172,49.5,2,4,8
172,61,3,9,27
172,39.5,4,16,64
172,59.5,5,25,125
172,65.5,6,36,216
172,62.5,1,1,1
172,62.5,2,4,8
172,61.5,3,9,27
172,29.5,4,16,64
172,43.5,5,25,125
172,67,6,36,216
172,47,1,1,1
172,64.5,2,4,8
172,64.5,3,9,27
172,48.5,4,16,64
172,38,5,25,125
172,NA,6,36,216
172,47,1,1,1
172,65.5,2,4,8
172,64.5,3,9,27
172,58.5,4,16,64
172,47.5,5,25,125
172,60,6,36,216
172,47,1,1,1
172,47,2,4,8
172,49.5,3,9,27
172,NA,4,16,64
