ID,MinutesElapsed,SENSSAvgMom
185,60,
185,227,84
185,327,
185,479,
185,562,
185,660,
185,,
185,60,87
185,246,
185,324,89
185,449,88.5
185,567,80.5
185,672,87
185,,
185,60,84.5
185,250,87.5
185,326,86
185,481,67
185,564,
185,623,
185,,
185,60,72.5
185,295,
185,353,
185,482,
185,586,
185,644,76.5
185,,
186,180,25
186,273,33
186,321,51.5
186,430,43.5
186,499,49
186,593,49.5
186,,
186,180,49
186,370,49
186,427,44.5
186,498,48.5
186,618,
186,689,49.5
186,,
186,180,49.5
186,298,49.5
186,374,49
186,472,49
186,545,49
186,588,
186,,
186,180,59.5
186,324,49
186,406,
186,475,57
186,560,49.5
186,677,
186,,
186,180,
186,292,
186,381,
186,469,
186,551,
186,651,
186,,
186,180,
186,333,
186,410,
186,527,
186,618,
186,666,
186,,
186,180,49.5
186,356,
186,409,
186,537,
186,611,
186,659,54.5
186,,
186,180,49
186,276,
186,382,
186,456,
186,549,
186,636,49
186,,
186,180,49
186,309,49
186,385,49
186,494,
186,531,
186,652,49
186,,
186,180,49
186,341,49
186,452,49
186,490,49
186,579,
186,658,49.5
186,,
186,180,66
186,304,
186,410,49
186,472,49
186,550,
186,624,49
186,,
186,180,49.5
186,298,52.5
186,377,
186,463,
186,586,
186,631,
186,,
186,180,49
186,272,49
186,343,49
186,416,
186,532,48
186,602,49
186,,
186,180,52.5
186,376,49
186,408,
186,528,
186,589,49
186,665,49
186,,
186,180,49.5
186,338,
186,428,
186,461,49
186,563,49
186,663,49.5
186,,
186,180,49
186,352,49.5
186,434,
186,544,49
186,587,49
186,686,49
186,,
186,180,56.5
186,318,49
186,386,49
186,483,
186,574,
186,608,49
186,,
186,180,49
186,298,
186,415,49
186,461,
186,564,49
186,623,49
186,,
186,180,49
186,287,49
186,372,
186,447,
186,576,
186,636,49
186,,
186,180,49
186,284,
186,361,
186,433,
186,552,
186,643,51
186,,
186,180,49
186,307,
186,389,
186,432,
186,526,
186,615,49
186,,
187,60,92.5
187,204,88.5
187,374,92
187,448,94.5
187,566,90
187,657,93
187,,
187,60,93
187,307,98.5
187,371,95
187,487,95
187,582,94
187,672,80.5
187,,
187,60,97
187,219,97
187,282,100
187,356,96.5
187,480,97.5
187,611,92
187,,
187,60,85.5
187,254,85
187,337,97
187,450,
187,548,95.5
187,673,98.5
187,,
187,60,97
187,295,98.5
187,424,98
187,503,100
187,584,100
187,686,97
187,,
187,60,100
187,235,100
187,281,93
187,399,100
187,493,97
187,576,93.5
187,,
187,60,70
187,254,69
187,334,
187,430,46
187,526,91
187,631,97
187,,
187,60,96
187,201,100
187,273,97
187,381,97.5
187,529,94.5
187,635,100
187,,
187,60,83
187,196,100
187,295,95.5
187,361,80.5
187,494,96.5
187,586,95
187,,
187,60,99.5
187,,
188,60,72.5
188,247,67
188,349,
188,444,38.5
188,514,
188,641,39.5
188,,
188,60,
188,205,37
188,323,66
188,365,60
188,506,31.5
188,603,65.5
188,,
188,60,
188,190,64.5
188,340,72
188,455,68.5
188,524,
188,617,
188,,
188,60,
188,216,
188,347,65
188,430,
188,530,74.5
188,686,
188,,
188,60,69
188,187,74.5
188,314,67.5
188,397,
188,470,
188,562,60
188,,
188,60,
188,318,
188,420,73.5
188,481,71
188,577,
188,678,
188,,
188,60,52.5
188,329,
188,377,66
188,523,75
188,588,68.5
188,676,50.5
188,,
188,60,31.5
188,242,
188,325,47.5
188,418,53
188,552,
188,655,
188,,
188,60,
188,184,
188,242,
188,392,
188,451,56.5
188,612,
188,,
188,60,
188,217,64.5
188,365,
188,435,68.5
188,556,72.5
188,641,
188,,
188,60,
188,327,
188,394,78
188,504,
188,633,68
188,673,
188,,
188,60,70.5
188,272,49
188,376,50.5
188,455,
188,557,45
188,639,
188,,
188,60,
188,198,28.5
188,365,
188,448,81
188,555,55
188,620,
188,,
188,60,
188,180,66
188,282,
188,372,73
188,446,
188,575,47.5
188,,
188,60,66.5
188,227,53
188,328,65.5
188,404,
188,555,23
188,637,24.5
188,,
188,60,
188,291,67
188,354,47
188,473,65
188,573,
188,638,46
188,,
188,60,
188,216,42
188,359,50
188,396,
188,526,47.5
188,626,
188,,
188,60,52.5
188,189,53
188,256,
188,366,
188,481,
188,574,
188,,
188,60,
188,237,
188,367,29
188,431,
188,580,
188,667,
188,,
188,60,28.5
188,208,43.5
188,337,46.5
188,463,62
188,525,
188,642,
188,,
188,60,
188,257,
188,353,
188,446,45.5
188,569,62
188,613,49
188,,
189,60,35
189,267,25.5
189,351,28
189,483,33
189,601,16
189,657,30.5
189,,
189,60,46.5
189,224,28
189,343,25.5
189,428,32
189,490,46.5
189,628,38.5
189,,
189,60,13
189,231,39.5
189,329,31.5
189,392,42
189,518,24
189,654,14.5
189,,
189,60,9.5
189,197,12.5
189,310,29.5
189,444,
189,541,22
189,659,33
189,,
189,60,61
189,243,73
189,348,
189,406,75.5
189,524,63
189,607,73
189,,
189,60,71.5
189,188,65.5
189,325,74.5
189,439,67.5
189,556,69
189,640,65
189,,
189,60,61.5
189,182,62.5
189,321,69
189,357,67.5
189,511,69
189,621,73
189,,
189,60,68
189,259,61.5
189,368,68
189,451,61.5
189,546,62
189,642,57.5
189,,
189,60,67
189,188,62.5
189,297,66.5
189,449,64.5
189,548,
189,647,66.5
189,,
189,60,65
189,207,75
189,311,
189,375,56.5
189,445,62.5
189,575,62
189,,
189,60,59
189,180,63.5
189,295,66
189,411,57.5
189,503,71
189,598,64
189,,
189,60,55.5
189,235,55.5
189,380,59
189,447,50
189,597,61
189,655,50
189,,
189,60,50
189,207,49.5
189,359,50
189,414,66
189,565,50
189,636,57
189,,
189,60,52.5
189,259,49.5
189,386,49
189,490,56
189,568,50
189,653,57.5
189,,
189,60,32
189,231,58.5
189,326,63
189,467,
189,522,46
189,636,52
189,,
189,60,
189,232,
189,330,
189,419,
189,533,
189,621,55
189,,
189,60,51.5
189,223,56.5
189,266,56
189,401,59
189,514,59
189,588,67
189,,
189,60,60.5
189,256,57.5
189,361,55
189,461,58
189,559,
189,656,57
189,,
189,60,57.5
189,196,63
189,298,61
189,399,51.5
189,483,62.5
189,610,65
189,,
189,60,60
189,249,56
189,354,52
189,459,
189,504,57
189,640,62
189,,
189,60,56.5
189,271,56.5
189,374,56
189,482,56
189,602,
189,667,58.5
189,,
190,60,4
190,215,23.5
190,337,60
190,438,17.5
190,542,33
190,660,15.5
190,,
190,60,19.5
190,225,62.5
190,305,57.5
190,397,55
190,510,22
190,635,8
190,,
190,60,1
190,228,52.5
190,358,52.5
190,450,49
190,570,61.5
190,661,13.5
190,,
190,60,1
190,219,49
190,311,41
190,368,35
190,509,49
190,590,49.5
190,,
190,60,49
190,256,71.5
190,350,50
190,418,48.5
190,549,24
190,662,17.5
190,,
190,60,62.5
190,189,49
190,295,
190,373,63.5
190,453,29.5
190,563,3
190,,
190,60,64
190,261,49
190,320,33
190,407,24.5
190,522,45
190,657,41.5
190,,
190,60,14.5
190,195,39
190,366,49
190,448,51
190,502,28.5
190,673,59.5
190,,
190,60,48.5
190,242,30
190,358,28.5
190,470,
190,596,49
190,685,49
190,,
190,60,22.5
190,313,
190,346,8.5
190,454,49
190,590,1
190,676,1
190,,
190,60,49
190,260,1
190,313,49
190,402,17
190,511,9
190,646,19.5
190,,
190,60,17
190,233,26
190,366,49
190,430,9.5
190,556,11.5
190,662,6
190,,
190,60,22.5
190,259,18.5
190,354,17
190,417,45.5
190,555,20.5
190,670,1.5
190,,
190,60,35.5
190,223,49.5
190,350,36
190,463,13.5
190,519,64.5
190,623,43.5
190,,
190,60,12
190,230,49
190,272,32
190,385,9
190,527,77
190,637,78
190,,
190,60,39.5
190,254,24.5
190,361,52
190,472,33.5
190,565,81
190,667,81.5
190,,
190,60,37
190,237,48.5
190,335,19
190,452,49
190,537,
190,618,49
190,,
190,60,47.5
190,335,37
190,442,55
190,477,68.5
190,617,68.5
190,685,14
190,,
190,60,3.5
190,197,50
190,275,49.5
190,408,27.5
190,519,67
190,618,49
190,,
190,60,49.5
190,192,48
190,325,35.5
190,435,49
190,528,38
190,649,24.5
190,,
190,60,49
190,267,35
190,359,33
190,412,62
190,556,6.5
190,641,64
190,,
191,60,23.5
191,185,73.5
191,233,77.5
191,399,63
191,504,68.5
191,538,66
191,,
191,60,69.5
191,203,75
191,274,82
191,419,47
191,523,25.5
191,556,66
191,,
191,60,34
191,217,64.5
191,285,76
191,453,85
191,539,83.5
191,637,76
191,,
191,60,75
191,203,76
191,321,70.5
191,445,91
191,559,80
191,600,52.5
191,,
191,60,66
191,189,69
191,263,75.5
191,409,74
191,485,74.5
191,601,75
191,,
191,60,40
191,265,55.5
191,324,63.5
191,420,47
191,555,27.5
191,608,51
191,,
191,60,75.5
191,224,91
191,293,53
191,432,81.5
191,525,69
191,644,89.5
191,,
191,60,89
191,304,99
191,371,54.5
191,511,71.5
191,562,
191,681,100
191,,
191,60,86
191,182,59.5
191,298,73.5
191,413,78.5
191,540,66
191,593,73
191,,
191,60,77.5
191,198,79.5
191,325,87
191,407,65.5
191,551,68
191,638,72
191,,
191,60,75.5
191,251,43.5
191,333,84.5
191,454,76
191,583,87.5
191,638,76.5
191,,
191,60,68.5
191,271,74
191,360,71.5
191,456,79.5
191,557,85.5
191,686,66.5
191,,
191,60,71
191,192,54.5
191,270,67.5
191,414,66
191,519,83
191,631,73
191,,
191,60,83.5
191,248,63.5
191,364,48
191,484,72.5
191,530,65.5
191,628,48.5
191,,
191,60,7.5
191,220,85
191,345,87
191,406,63
191,499,25.5
191,655,93.5
191,,
191,60,65.5
191,199,77
191,295,79
191,404,87
191,470,88.5
191,604,46
191,,
191,60,77
191,220,70.5
191,370,87
191,414,27.5
191,517,84.5
191,622,54
191,,
191,60,76
191,309,83.5
191,372,73
191,494,81.5
191,564,59.5
191,657,69.5
191,,
191,60,82
191,244,91.5
191,363,81
191,431,72
191,574,49
191,627,27
191,,
191,60,74
191,218,75
191,285,64
191,423,62.5
191,522,70.5
191,571,56.5
191,,
191,60,75
191,223,
191,328,81.5
191,411,64
191,526,56
191,620,67.5
191,,
192,60,5.5
192,221,92.5
192,302,85.5
192,399,23.5
192,548,8
192,643,65
192,,
192,60,10.5
